barcode,name,calories,protein,fat,carbs,brand,weight
5702017566740,"Конструктор Lego City Будівельний паровий каток",0,0,0,0,"LEGO",""
5702017565545,"Конструктор Lego Ninjago Бойовий робот Аріна",0,0,0,0,"LEGO",""
5702017584515,"Конструктор Lego Ninjago Робот земної стихії Коула 71806",0,0,0,0,"LEGO",""
5702017588216,"Конструктор Lego City Космічний дослідницький всюдихід й інопланетне життя 60431",0,0,0,0,"LEGO",""
5702017584201,"Конструктор Lego Dreamzzz Повітряна куля Іззі Нарвал 71472",0,0,0,0,"LEGO",""
5702017567167,"Конструктор Lego Technic Позашляховик Багі для перегонів 42164",0,0,0,0,"LEGO",""
5702017719689,"Конструктор Lego Botanicals Хризантема 10368",0,0,0,0,"LEGO",""
5702017591483,"Конструктор Lego Нікчемний я 4. Ґру й посіпаки",0,0,0,0,"LEGO",""
5702017471549,"Конструктор Lego Botanical Collection Квіти лотоса 40647",0,0,0,0,"LEGO",""
5702017424125,"Конструктор Lego Ляльковий будиночок Ґаббі 10788",0,0,0,0,"LEGO",""
5702017587325,"Конструктор Lego City Евакуатор і ремонт спортивних авто 60435",0,0,0,0,"LEGO",""
5702017584546,"Конструктор Lego Ninjago Молодий дракон Рію 71810",0,0,0,0,"LEGO",""
5702017583372,"Конструктор Lego Minecraft Вовк із Цитаделі 21261",0,0,0,0,"LEGO",""
5702017584324,"Конструктор Lego Star Wars Бойовий комплект Засідка на Мандалорі 75373",0,0,0,0,"LEGO",""
5702016913767,"Конструктор Lego Icons Botanical Collection Букет квітів 10280",0,0,0,0,"LEGO",""
5702016914177,"Конструктор Lego Icons Botanical Collection Дерево бонсай 10281",0,0,0,0,"LEGO",""
5702017462455,"Конструктор Lego Harry Potter Добі домашній ельф 76421",0,0,0,0,"LEGO",""
5702017416663,"Конструктор Lego Icons Botanical Collection Букет польових квітів 10313",0,0,0,0,"LEGO",""
5702017583310,"Конструктор Lego Minecraft Засідка біля порталу в нижній світ",0,0,0,0,"LEGO",""
5702017824291,"Конструктор Lego Fortnite Durrr Burger ресторан 77076",0,0,0,0,"LEGO",""
5702017583617,"Конструктор Lego Disney Кубики емоцій із Думками навиворіт 2 43248",0,0,0,0,"LEGO",""
5702017592671,"Конструктор Lego Animal Crossing Гарбузовий сад Maple 30662",0,0,0,0,"LEGO",""
5702017819099,"Конструктор Lego Creator Святкові тваринки до дня народження 30689",0,0,0,0,"LEGO",""
5702017589343,"Конструктор Lego Friends Крамниця вінтажного одягу 42614",0,0,0,0,"LEGO",""
5702017812816,"Конструктор Lego Harry Potter Поїздка Геґріда й Гаррі на мотоциклі",0,0,0,0,"LEGO",""
5702017584966,"Конструктор Lego Creator Ретро фотокамера 3в1 31147",0,0,0,0,"LEGO",""
5702017818849,"Конструктор Lego Ninjago Мінініндзя комбо робот 30699",0,0,0,0,"LEGO",""
5702017822266,"Конструктор Lego Creator Середньовічний дракон 31161",0,0,0,0,"LEGO",""
5702017583273,"Конструктор Lego Minecraft Експедиція Стіва в пустелю 21251",0,0,0,0,"LEGO",""
5702017589398,"Конструктор Lego Friends Автобус для музичного туру попзірки 42619",0,0,0,0,"LEGO",""
5702017585116,"Конструктор Lego Creator Квіти в лійці 31149",0,0,0,0,"LEGO",""
5702017584362,"Конструктор Lego Star Wars Втеча на BARC спідері 75378",0,0,0,0,"LEGO",""
5702017588834,"Конструктор Lego Friends Ветеринарна клініка сільськогосподарських тварин 42632",0,0,0,0,"LEGO",""
5702017567570,"Конструктор Icons Мініатюрні рослини 10329",0,0,0,0,"LEGO",""
5702017824307,"Конструктор Lego Fortnite Табір Peely та Sparkplug",0,0,0,0,"LEGO",""
5702018032039,"Конструктор Lego Duplo My First Чарівні творчі домашні улюбленці 3 в 1 10477",0,0,0,0,"LEGO",""
5702017585192,"Конструктор Lego Friends Кемпінговий автомобіль для спостереження за зірками",0,0,0,0,"LEGO",""
5702017567501,"Конструктор Lego City Космічний корабель і дослідження астероїда",0,0,0,0,"LEGO",""
5702017815411,"Конструктор Lego Minecraft Пустельний патруль розбійника 21267",0,0,0,0,"LEGO",""
5702017567471,"Конструктор Lego City Вантажівка з гамбургерами 60404",0,0,0,0,"LEGO",""
5702017590424,"Конструктор Lego Wednesday Фігурка Венздей Аддамс 76780",0,0,0,0,"LEGO",""
5702017565569,"Конструктор Lego Ninjago Суперсильні транспортні засоби дракона Зейна 30674",0,0,0,0,"LEGO",""
5702017819389,"Конструктор Lego Dreamzzz Мінімодель летючого контролера Купера 30698",0,0,0,0,"LEGO",""
5702017582894,"Конструктор Lego City Червоний двоповерховий екскурсійний автобус 60407",0,0,0,0,"LEGO",""
5702017588094,"Конструктор Lego City Міжзоряний космічний корабель 60430",0,0,0,0,"LEGO",""
5702017822440,"Конструктор Lego Creator 3in1 Друкарська машинка з квітами 31169",0,0,0,0,"LEGO",""
5702017814544,"Конструктор Lego Disney Princess Замерзлий замок в королівстві Ерендел 43265",0,0,0,0,"LEGO",""
5702017816227,"Конструктор Lego Technic Monster Jam DIGatron Інерційний двигун",0,0,0,0,"LEGO",""
5702017584287,"Конструктор Lego Dreamzzz Кошмарні істоти Невідьми 71483",0,0,0,0,"LEGO",""
7322541981741,"Підгузки Liberto Swimpants M 10-16кг 12шт",0,0,0,0,"Libero",""
7322541981659,"Підгузки Liberto Swimpants S 7-12кг 12шт",0,0,0,0,"Libero",""
7322541739670,"Підгузки-трусики Libero Touch 6 13-20кг 28шт",0,0,0,0,"Libero",""
7322541750071,"Підгузки Libero Touch розмір 2 3-6кг 62шт",0,0,0,0,"Libero",""
7322541739991,"Підгузки-трусики Libero Touch Pants 4 7-11кг 34шт",0,0,0,0,"Libero",""
7322541750217,"Підгузки Libero Touch розмір 4 7-11кг 44шт",0,0,0,0,"Libero",""
7322541739571,"Підгузки-трусики Libero Touch Pants 5 10-14кг 32шт",0,0,0,0,"Libero",""
7322541742243,"Підгузки-трусики Libero Up&Go 4 7-11кг 42шт",0,0,0,0,"Libero",""
7322541739786,"Підгузки-трусики Libero Touch Pants розмір 7 16-26кг 26шт",0,0,0,0,"Libero",""
7322541743240,"Підгузки-трусики Libero Up&Go розмір 7 16-26кг 30шт",0,0,0,0,"Libero",""
4826721001463,"Пляшечка Lindo вигнута з ручками та силіконовою соскою 125мл",0,0,0,0,"Lindo",""
4826721009100,"Контейнер Lindo для пустушок кольоровий",0,0,0,0,"Lindo",""
8850217006126,"Пустушка Lindo латексна з прикусом 6-12 місяців",0,0,0,0,"Lindo",""
8850217120099,"Пустушка Lindo кругла для сну 12+міс",0,0,0,0,"Lindo",""
4826721517513,"Крем Lindo дитячий універсальний з екстрактом алое 75мл",0,0,0,0,"Lindo",""
4826721517520,"Крем для загоєння сосків Lindo Lanolin 40мл",0,0,0,0,"Lindo",""
6902170000214,"Брязкальце Lindo Y-23 для коляски/ліжечка пластикове",0,0,0,0,"Lindo",""
4826721016153,"Іграшка-брязкальце Lindo Сова в асортименті",0,0,0,0,"Lindo",""
4826721001432,"Пляшка Lindo Li 143 з силіконовою соскою 250мл",0,0,0,0,"Lindo",""
4820174981051,"Підгузки Lolly Baby Premium Soft Junior 5 11-25кг 32шт",0,0,0,0,"Lolly Baby",""
4820174981044,"Підгузки Lolly Baby Premium Soft Maxi 4 7-18кг 36шт",0,0,0,0,"Lolly Baby",""
4820174981013,"Підгузки-трусики Lolly Baby Extra Large 5 15кг+ 26шт",0,0,0,0,"Lolly Baby",""
4820174981006,"Підгузки-трусики Lolly Baby Junior 5 12-17кг 28шт",0,0,0,0,"Lolly Baby",""
4820174981211,"Серветки вологі Lolly Extra Soft дитячі 72шт",0,0,0,0,"Lolly Baby",""
4820174981136,"Серветки вологі Lilly Baby для дітей з перших днів життя 80шт",0,0,0,0,"Lolly Baby",""
4820199476600,"Набір для ліплення Lovin Party Bag з повітряним пластиліном 16шт",0,0,0,0,"Lovin","64"
4820199478031,"Пластилін повітряний Lovin 16 стіків",0,0,0,0,"Lovin",""
4820199478017,"Набір для ліплення з повітряним пластиліном Lovin 6 стіків",0,0,0,0,"Lovin","36"
4820199478475,"Пластилін повітряний Lovin в стаканах 12 кольорів",0,0,0,0,"Lovin",""
6900071822997,"Іграшка Bambi Max Catapilt Car машина бойова 3в1 1:24 в асортименті",0,0,0,0,"M66 Ming Ying",""
0630996148617,"Набір ігровий Magic Mixies Mixlings Чарівний казаночок в асортименті",0,0,0,0,"Magic Mixies",""
3467452035832,"Іграшка Majorette Машинка в асортименті",0,0,0,0,"Majorette",""
3467452038192,"Іграшка Majorette міська сервісна техніка 7.5см",0,0,0,0,"Majorette",""
3467452038017,"Іграшка Majorette farm автотранспорт 7.5см",0,0,0,0,"Majorette",""
3467452074664,"Машинка Majorette Яскравий слід з карткою",0,0,0,0,"Majorette",""
0695929044312,"Набір для творчості Make It Real Шарм-браслети Королівський шарм",0,0,0,0,"Make It Real",""
0695929012021,"Набір для творчості Make It Real Шарм-браслети Квіткова фантазія",0,0,0,0,"Make It Real",""
0695929017101,"Великий набір для створення браслетів Make it Real Візьми з собою 1381шт",0,0,0,0,"Make It Real",""
0695929023072,"Набір Make it Real Красуня для чарівного перетворення",0,0,0,0,"Make It Real",""
0695929017088,"Набір для творчості Make it Real Красуня в рожевому",0,0,0,0,"Make It Real",""
0695929017217,"Набір Make it Real Синє Сяйво для створення браслетів",0,0,0,0,"Make It Real",""
4006333083471,"Автобус туристичний іграшковий Dickie Toys Man Lion's Coach 26,5см",0,0,0,0,"Man",""
0027084092950,"Набір машин Matchbox 5шт",0,0,0,0,"Matchbox",""
6902241808794,"Конструктор Maya Toys Суперкар помаранчевий 470 деталей",0,0,0,0,"Maya Toys",""
6902241807018,"Конструктор Maya Toys Спорткар",0,0,0,0,"Maya Toys",""
6902241808787,"Конструктор Maya Toys Суперкар зелений 470 деталей",0,0,0,0,"Maya Toys",""
6902241808800,"Конструктор Maya Toys Суперкар чорний 589 деталей",0,0,0,0,"Maya Toys",""
6902241808763,"Конструктор Maya Toys Суперкар червоний 488 деталей",0,0,0,0,"Maya Toys",""
6902241808770,"Конструктор Maya Toys Суперкар жовтий 422 деталі",0,0,0,0,"Maya Toys",""
6902241805472,"Набір ігровий Maya Toys Єдиноріг з аксесуарами",0,0,0,0,"Maya Toys",""
6902241807810,"Бульбашки Maya Toys Кольоровий меч",0,0,0,0,"Maya Toys",""
6919219102020,"Іграшка-антистрес Maya Toys Pop It в асортименті",0,0,0,0,"Maya Toys",""
6902241802464,"Машинка Maya Toys Краулер для дрифту",0,0,0,0,"Maya Toys",""
6902241801740,"Гра дитяча настільна Maya Toys Хто швидше Акула",0,0,0,0,"Maya Toys",""
6902241805991,"Іграшка розвиваюча Maya Toys Метафморф в асортименті",0,0,0,0,"Maya Toys",""
6934510501730,"Іграшка машинка на радіоуправлінні трейлер",0,0,0,0,"Maya Toys",""
